smiles,property_name,property_value,property_unit,label_source
*/C(C)=C(/*)CC(C)C,O2 Permeability Barrer,244.9999998,Barrer,exp
*/C(C)=C(/*)CC(C)C,Co2 Permeability Barrer,899.9999991,Barrer,sim
*/C(C)=C(/*)CC(C)C,H2 Permeability Barrer,749.9999993,Barrer,sim
*/C(C)=C(/*)CC(C)C,O2 Permeability Barrer,244.9999998,Barrer,sim
*/C(C)=C(/*)CCC(C)C,Co2 Permeability Barrer,390.0,Barrer,exp
*/C(C)=C(/*)CCC(C)C,H2 Permeability Barrer,369.9999999,Barrer,exp
*/C(C)=C(/*)CCC(C)C,O2 Permeability Barrer,129.9999999,Barrer,exp
*/C(C)=C(/*)CCC(C)C,Co2 Permeability Barrer,390.0,Barrer,sim
*/C(C)=C(/*)CCC(C)C,H2 Permeability Barrer,369.9999999,Barrer,sim
*/C(C)=C(/*)CCC(C)C,O2 Permeability Barrer,129.9999999,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)C(C)C,Co2 Permeability Barrer,2200.000001,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)C(C)C,H2 Permeability Barrer,1649.999999,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)C(C)C,O2 Permeability Barrer,460.0000003,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)C(C)C,Co2 Permeability Barrer,2200.000001,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)C(C)C,H2 Permeability Barrer,1649.999999,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)C(C)C,O2 Permeability Barrer,460.0000003,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CC,Co2 Permeability Barrer,4600.000003,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CC,H2 Permeability Barrer,1930.0,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CC,O2 Permeability Barrer,969.9999994,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CC,Co2 Permeability Barrer,4600.000003,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CC,H2 Permeability Barrer,1930.0,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CC,O2 Permeability Barrer,969.9999994,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCC,Co2 Permeability Barrer,230.0,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCC,H2 Permeability Barrer,250.0000002,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCC,O2 Permeability Barrer,70.0,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCC,Co2 Permeability Barrer,230.0,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCC,H2 Permeability Barrer,250.0000002,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCC,O2 Permeability Barrer,70.0,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCCC,Co2 Permeability Barrer,100.0,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCCC,H2 Permeability Barrer,65.00000005,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCCC,O2 Permeability Barrer,29.00000001,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCCC,Co2 Permeability Barrer,100.0,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCCC,H2 Permeability Barrer,65.00000005,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCCC,O2 Permeability Barrer,29.00000001,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCCCC,Co2 Permeability Barrer,100.0,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCCCC,H2 Permeability Barrer,47.00000001,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCCCC,O2 Permeability Barrer,23.0,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)CCCCC,Co2 Permeability Barrer,100.0,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCCCC,H2 Permeability Barrer,47.00000001,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)CCCCC,O2 Permeability Barrer,23.0,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)c1ccccc1,Co2 Permeability Barrer,37.60000001,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)c1ccccc1,H2 Permeability Barrer,14.00000001,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)c1ccccc1,O2 Permeability Barrer,4.399999995,Barrer,exp
*/C(C)=C(/*)[Si](C)(C)c1ccccc1,Co2 Permeability Barrer,37.60000001,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)c1ccccc1,H2 Permeability Barrer,14.00000001,Barrer,sim
*/C(C)=C(/*)[Si](C)(C)c1ccccc1,O2 Permeability Barrer,4.399999995,Barrer,sim
*/C(C)=C(/*)c1ccccc1,Co2 Permeability Barrer,142.9999998,Barrer,exp
*/C(C)=C(/*)c1ccccc1,H2 Permeability Barrer,162.0000002,Barrer,exp
*/C(C)=C(/*)c1ccccc1,O2 Permeability Barrer,31.60000003,Barrer,exp
*/C(C)=C(/*)c1ccccc1,Co2 Permeability Barrer,142.9999998,Barrer,sim
*/C(C)=C(/*)c1ccccc1,H2 Permeability Barrer,162.0000002,Barrer,sim
*/C(C)=C(/*)c1ccccc1,O2 Permeability Barrer,31.60000003,Barrer,sim
*/C(CC)=C(/*)c1ccccc1,Co2 Permeability Barrer,39.99999997,Barrer,exp
*/C(CC)=C(/*)c1ccccc1,H2 Permeability Barrer,43.00000004,Barrer,exp
*/C(CC)=C(/*)c1ccccc1,O2 Permeability Barrer,12.0,Barrer,exp
*/C(CC)=C(/*)c1ccccc1,Co2 Permeability Barrer,39.99999997,Barrer,sim
*/C(CC)=C(/*)c1ccccc1,H2 Permeability Barrer,43.00000004,Barrer,sim
*/C(CC)=C(/*)c1ccccc1,O2 Permeability Barrer,12.0,Barrer,sim
*/C(CCCCCC)=C(/*)c1ccccc1,Co2 Permeability Barrer,47.99999996,Barrer,exp
*/C(CCCCCC)=C(/*)c1ccccc1,H2 Permeability Barrer,57.00000004,Barrer,exp
*/C(CCCCCC)=C(/*)c1ccccc1,O2 Permeability Barrer,14.00000001,Barrer,exp
*/C(CCCCCC)=C(/*)c1ccccc1,Co2 Permeability Barrer,47.99999996,Barrer,sim
*/C(CCCCCC)=C(/*)c1ccccc1,H2 Permeability Barrer,57.00000004,Barrer,sim
*/C(CCCCCC)=C(/*)c1ccccc1,O2 Permeability Barrer,14.00000001,Barrer,sim
*/C(Cl)=C(/*)CCCC,Co2 Permeability Barrer,39.99999997,Barrer,exp
*/C(Cl)=C(/*)CCCC,H2 Permeability Barrer,57.00000004,Barrer,exp
*/C(Cl)=C(/*)CCCC,O2 Permeability Barrer,12.0,Barrer,exp
*/C(Cl)=C(/*)CCCC,Co2 Permeability Barrer,39.99999997,Barrer,sim
*/C(Cl)=C(/*)CCCC,H2 Permeability Barrer,57.00000004,Barrer,sim
*/C(Cl)=C(/*)CCCC,O2 Permeability Barrer,12.0,Barrer,sim
*/C(Cl)=C(/*)CCCCCC,Co2 Permeability Barrer,129.9999999,Barrer,exp
*/C(Cl)=C(/*)CCCCCC,H2 Permeability Barrer,66.00000007,Barrer,exp
*/C(Cl)=C(/*)CCCCCC,O2 Permeability Barrer,31.99999998,Barrer,exp
*/C(Cl)=C(/*)CCCCCC,Co2 Permeability Barrer,129.9999999,Barrer,sim
*/C(Cl)=C(/*)CCCCCC,H2 Permeability Barrer,66.00000007,Barrer,sim
*/C(Cl)=C(/*)CCCCCC,O2 Permeability Barrer,31.99999998,Barrer,sim
*/C(Cl)=C(/*)c1ccccc1,Co2 Permeability Barrer,23.0,Barrer,exp
*/C(Cl)=C(/*)c1ccccc1,H2 Permeability Barrer,29.00000001,Barrer,exp
*/C(Cl)=C(/*)c1ccccc1,O2 Permeability Barrer,5.099999999,Barrer,exp
*/C(Cl)=C(/*)c1ccccc1,Co2 Permeability Barrer,23.0,Barrer,sim
*/C(Cl)=C(/*)c1ccccc1,H2 Permeability Barrer,29.00000001,Barrer,sim
*/C(Cl)=C(/*)c1ccccc1,O2 Permeability Barrer,5.099999999,Barrer,sim
*/C=C(/*)C(C)(C)C,Co2 Permeability Barrer,560.0,Barrer,exp
*/C=C(/*)C(C)(C)C,O2 Permeability Barrer,129.9999999,Barrer,exp
*/C=C(/*)C(C)(C)C,Co2 Permeability Barrer,560.0,Barrer,sim
*/C=C(/*)C(C)(C)C,O2 Permeability Barrer,129.9999999,Barrer,sim
*/C=C(/*)c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,Co2 Permeability Barrer,2200.000001,Barrer,exp
*/C=C(/*)c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,H2 Permeability Barrer,810.0000002,Barrer,exp
*/C=C(/*)c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,O2 Permeability Barrer,390.0,Barrer,exp
*/C=C(/*)c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,Co2 Permeability Barrer,2200.000001,Barrer,sim
*/C=C(/*)c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,H2 Permeability Barrer,810.0000002,Barrer,sim
*/C=C(/*)c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,O2 Permeability Barrer,390.0,Barrer,sim
*/C=C(/*)c1ccc(C[Si](C)(C)C)cc1,Co2 Permeability Barrer,640.0,Barrer,exp
*/C=C(/*)c1ccc(C[Si](C)(C)C)cc1,H2 Permeability Barrer,419.9999996,Barrer,exp
*/C=C(/*)c1ccc(C[Si](C)(C)C)cc1,O2 Permeability Barrer,140.0000001,Barrer,exp
*/C=C(/*)c1ccc(C[Si](C)(C)C)cc1,Co2 Permeability Barrer,640.0,Barrer,sim
*/C=C(/*)c1ccc(C[Si](C)(C)C)cc1,H2 Permeability Barrer,419.9999996,Barrer,sim
*/C=C(/*)c1ccc(C[Si](C)(C)C)cc1,O2 Permeability Barrer,140.0000001,Barrer,sim
*/C=C(/*)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,Co2 Permeability Barrer,58.00000006,Barrer,exp
*/C=C(/*)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,H2 Permeability Barrer,64.0,Barrer,exp
*/C=C(/*)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,O2 Permeability Barrer,16.99999999,Barrer,exp
*/C=C(/*)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,Co2 Permeability Barrer,58.00000006,Barrer,sim
*/C=C(/*)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,H2 Permeability Barrer,64.0,Barrer,sim
*/C=C(/*)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,O2 Permeability Barrer,16.99999999,Barrer,sim
*/C=C(/*)c1ccccc1,Co2 Permeability Barrer,88.60000002,Barrer,exp
*/C=C(/*)c1ccccc1,H2 Permeability Barrer,117.9999999,Barrer,exp
*/C=C(/*)c1ccccc1,O2 Permeability Barrer,16.49999999,Barrer,exp
*/C=C(/*)c1ccccc1,Co2 Permeability Barrer,88.60000002,Barrer,sim
*/C=C(/*)c1ccccc1,H2 Permeability Barrer,117.9999999,Barrer,sim
*/C=C(/*)c1ccccc1,O2 Permeability Barrer,16.49999999,Barrer,sim
*/C=C(/*)c1ccccc1C,Co2 Permeability Barrer,15.0,Barrer,exp
*/C=C(/*)c1ccccc1C,H2 Permeability Barrer,39.0,Barrer,exp
*/C=C(/*)c1ccccc1C,O2 Permeability Barrer,8.100000002,Barrer,exp
*/C=C(/*)c1ccccc1C,Co2 Permeability Barrer,15.0,Barrer,sim
*/C=C(/*)c1ccccc1C,H2 Permeability Barrer,39.0,Barrer,sim
*/C=C(/*)c1ccccc1C,O2 Permeability Barrer,8.100000002,Barrer,sim
*/C=C(/*)c1ccccc1C(F)(F)F,Co2 Permeability Barrer,129.9999999,Barrer,exp
*/C=C(/*)c1ccccc1C(F)(F)F,H2 Permeability Barrer,140.0000001,Barrer,exp
*/C=C(/*)c1ccccc1C(F)(F)F,O2 Permeability Barrer,25.00000002,Barrer,exp
*/C=C(/*)c1ccccc1C(F)(F)F,Co2 Permeability Barrer,129.9999999,Barrer,sim
*/C=C(/*)c1ccccc1C(F)(F)F,H2 Permeability Barrer,140.0000001,Barrer,sim
*/C=C(/*)c1ccccc1C(F)(F)F,O2 Permeability Barrer,25.00000002,Barrer,sim
*/C=C/*,Glass transition temperature,-213.5911622,C,sim
*/C=C/C#C*,Melting temperature,300.0,C,exp
*/C=C/C(C(*)(C)C)(C)C,Melting temperature,-9.15,C,
*/C=C/C(C(C)(C)*)(C)C,Melting temperature,264.0,C,exp
*/C=C/C(C*)C,Glass transition temperature,-60.0,C,exp
*/C=C/C(C*)C,Melting temperature,95.0,C,exp
*/C=C/C(C*)C,Melting temperature,-179.3642857,C,
*/C=C/C(C*)C(CC)C,Melting temperature,-100.65,C,
*/C=C/C(C*)OC,Melting temperature,-155.15,C,
*/C=C/C(OC)C*,Melting temperature,118.0,C,exp
*/C=C/CC*,Melting temperature,-155.0518519,C,
*/C=C/CCC*,Melting temperature,-249.75,C,
*/C=C/CCCCC*,Melting temperature,-222.15,C,
*/C=C/CCCCCCCCCC*,Melting temperature,-193.15,C,
*/C=C/c1cc(OCCC(CCCC(C)C)C)c(cc1OC)*,Glass transition temperature,50.0,C,exp
*/C=C/c1ccc(cc1)N(Cc1ccccc1CN(c1ccc(cc1)/C=C/c1ccc(s1)/C=C(/S(=O)(=O)/C(=C/c1ccc(s1)*)/C#N)\C#N)CC)CC,Glass transition temperature,178.0,C,exp
*/C=C/c1ccc(cc1)N(Cc1ccccc1CN(c1ccc(cc1)/C=C/c1ccc(s1)/C=C(/S(=O)(=O)/C(=C/c1ccc(s1)*)/C#N)\C#N)CC)CC,Thermal decomposition temperature,269.0,C,exp
*/C=C/c1ccc(cc1)N(Cc1ccccc1CN(c1ccc(cc1)/C=C/c1ccc(s1)/C=C(/S(=O)(=O)/C(=C/c1ccc(s1)*)/C#N)\C#N)CC)CC,Thermal decomposition weight loss,2.0,%,exp
*/C=C\C(=O)c1cccc(c1)C(=O)/C=C\Nc1ccc(cc1)Cc1ccc(cc1)N*,Thermal decomposition temperature,387.0,C,exp
*/C=C\C(=O)c1cccc(c1)C(=O)/C=C\Nc1ccc(cc1)Cc1ccc(cc1)N*,Thermal decomposition weight loss,10.0,%,exp
*/C=C\C(C*)C,Glass transition temperature,-39.5,C,exp
*/C=C\C(C*)C,Melting temperature,48.0,C,exp
*/C=C\C(C*)C,Melting temperature,-224.775,C,
*/C=C\C1CC(C2C1C=CC2)*,Glass transition temperature,53.0,C,exp
*/C=C\C1CC(C2C1C=CC2)*,Thermal decomposition temperature,415.0,C,exp
*/C=C\C1CC(C2C1C=CC2)*,Thermal decomposition weight loss,0.0,%,exp
*/C=C\CC*,Melting temperature,-278.3041667,C,
*/C=C\CCC*,Melting temperature,-314.15,C,
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Glass transition temperature,90.2,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,356.0,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Glass transition temperature,63.0,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,409.0,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Glass transition temperature,52.8,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition temperature,416.5,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Glass transition temperature,55.7,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition temperature,435.5,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Glass transition temperature,39.2,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,386.0,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Glass transition temperature,33.0,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,460.0,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Glass transition temperature,23.4,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition temperature,402.0,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Glass transition temperature,23.4,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition temperature,454.5,C,exp
*/C=C\c1ccc(cc1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Glass transition temperature,41.7,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,363.5,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Glass transition temperature,38.1,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,371.0,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Glass transition temperature,39.2,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition temperature,378.0,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Glass transition temperature,34.5,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition temperature,435.5,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1ccc(cc1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Glass transition temperature,28.7,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,404.5,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition temperature,319.0,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](C)(C)*)(C)C,Thermal decomposition weight loss,7.5,%,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Glass transition temperature,9.5,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition temperature,409.0,C,exp
*/C=C\c1cccc(c1)/C=C\[Si](c1cccc(c1)[Si](CCC(F)(F)F)(C)*)(CCC(F)(F)F)C,Thermal decomposition weight loss,7.5,%,exp
*=C(C1=CC(=*)c2c1cccc2)c1ccccc1,Thermal decomposition temperature,510.0,C,exp
*=C1C=c2ccc3cc(=C4c5ccccc5C(=*)c5ccccc45)cc4ccc(=C1)c2c34,Glass transition temperature,164.34,C,sim
*=C1CN(CC(=Cc2oc(cc2)C(=O)CCCCC(=O)c2oc(cc2)C=*)C1=O)C,Glass transition temperature,-178.0088549,C,sim
*=C1OC(=c2cc3ccc4=CC(=*)C=c5ccc(c2)c3c45)c2c3c4c1ccc1cccc(c41)c1c3c(ccc1)cc2,Glass transition temperature,159.28,C,sim
*=C1SC(=S)N(C1=O)c1ccc(cc1)N1C(=S)SC(=Cc2ccc(cc2)C=*)C1=O,Glass transition temperature,-86.0463365,C,sim
*=C1c2c(C(=O)O1)cc(cc2)c1cc2c(C(=O)OC2=Nc2cc(ccc2)Oc2cc(ccc2)Oc2cc(ccc2)N=*)cc1,Glass transition temperature,-79.4143482,C,sim
*=C=C=C(C(=*)CCCCOC(=O)NC(=O)OCCCC)CCCCOC(=O)NC(=O)OCCCC,Glass transition temperature,-245.6391264,C,sim
*=C=C=C(C(=*)CCCCOC(=O)NCC)CCCCOC(=O)NCC,Melting temperature,-63.3,C,
*=C=C=C(C(=*)CO)CO,Glass transition temperature,-231.1358611,C,sim
*=C=C=C(C(=*)COC(=O)NCC)COC(=O)NCC,Glass transition temperature,-101.0866128,C,sim
*=C=C=C(C(=*)COS(=O)(=O)c1ccc(cc1)C)COS(=O)(=O)c1ccc(cc1)C,Melting temperature,102.2,C,exp
*=C=C=C(C(=*)COS(=O)(=O)c1ccc(cc1)C)COS(=O)(=O)c1ccc(cc1)C,Glass transition temperature,-196.3470947,C,sim
*=C=C=C(C(=*)COS(=O)(=O)c1ccc(cc1)C)COS(=O)(=O)c1ccc(cc1)C,Melting temperature,-170.9,C,
*=C=C=C(C(=*)COS(=O)(=O)c1ccc(cc1)OC)COS(=O)(=O)c1ccc(cc1)OC,Glass transition temperature,-217.8444471,C,sim
*=C=C=C(C(=*)Cn1c2ccccc2c2c1cccc2)Cn1c2ccccc2c2c1cccc2,Thermal decomposition temperature,400.0,C,exp
*=C=C=C(C(=*)Cn1c2ccccc2c2c1cccc2)Cn1c2ccccc2c2c1cccc2,Thermal decomposition weight loss,6.5,%,exp
*=C=Nc1ccc(cc1)Cc1ccc(cc1)N=*,Thermal decomposition temperature,258.0,C,exp
*=C=Nc1ccc(cc1)Cc1ccc(cc1)N=*,Thermal decomposition weight loss,10.0,%,exp
*=C=Nc1ccc(cc1)Cc1ccc(cc1)N=*,Melting temperature,143.0,C,exp
*=C=Nc1ccc(cc1OC)c1ccc(c(c1)OC)N=*,Elongation at break,6.2,%,exp
*=C=Nc1ccc(cc1OC)c1ccc(c(c1)OC)N=*,Tensile stress strength at break,0.274,GPa,exp
*=C=Nc1ccc(cc1OC)c1ccc(c(c1)OC)N=*,Melting temperature,200.0,C,exp
*=CC1CCC(C=*)C1,Co2 Permeability Barrer,15.40000001,Barrer,exp
*=CC1CCC(C=*)C1,H2 Permeability Barrer,21.00000001,Barrer,exp
*=CC1CCC(C=*)C1,O2 Permeability Barrer,2.799999998,Barrer,exp
*=CC1CCC(C=*)C1,Co2 Permeability Barrer,15.40000001,Barrer,sim
*=CC1CCC(C=*)C1,H2 Permeability Barrer,21.00000001,Barrer,sim
*=CC1CCC(C=*)C1,O2 Permeability Barrer,2.799999998,Barrer,sim
*=CC=C1C2CCC(C1=*)CC2OC(=O)C,Thermal decomposition temperature,223.5,C,exp
*=CC=C1C2CCC(C1=*)CC2OC(=O)C,Thermal decomposition weight loss,10.0,%,exp
*=CC=Cc1ccc(cc1)C=CC=Nc1ccc(cc1)N=*,Thermal decomposition temperature,393.0,C,exp
*=CC=Cc1ccc(cc1)C=CC=Nc1ccc(cc1)N=*,Thermal decomposition weight loss,20.97,%,exp
*=CCCC(=*)Cl,Co2 Permeability Barrer,25.8,Barrer,exp
*=CCCC(=*)Cl,O2 Permeability Barrer,3.999999997,Barrer,exp
*=CCCC(=*)Cl,Co2 Permeability Barrer,25.8,Barrer,sim
*=CCCC(=*)Cl,O2 Permeability Barrer,3.999999997,Barrer,sim
*=CNc1ccc(cc1)C(=O)c1ccc(cc1)N=*,Thermal decomposition temperature,365.0,C,exp
*=CNc1ccc(cc1)C(=O)c1ccc(cc1)N=*,Thermal decomposition weight loss,7.5,%,exp
*=CNc1ccc(cc1)C(=O)c1ccc(cc1)N=*,Melting temperature,380.0,C,exp
*=CNc1ccc(cc1)CCc1ccc(cc1)N=*,Glass transition temperature,125.0,C,exp
*=CNc1ccc(cc1)CCc1ccc(cc1)N=*,Thermal decomposition temperature,350.0,C,exp
*=CNc1ccc(cc1)CCc1ccc(cc1)N=*,Thermal decomposition weight loss,7.5,%,exp
*=CNc1ccc(cc1)CCc1ccc(cc1)N=*,Melting temperature,265.0,C,exp
*=CNc1ccc(cc1)Cc1ccc(cc1)N=*,Glass transition temperature,95.5,C,exp
*=CNc1ccc(cc1)Cc1ccc(cc1)N=*,Thermal decomposition temperature,384.0,C,exp
*=CNc1ccc(cc1)Cc1ccc(cc1)N=*,Thermal decomposition weight loss,10.0,%,exp
*=CNc1ccc(cc1)Cc1ccc(cc1)N=*,Melting temperature,288.0,C,exp
*=CNc1ccc(cc1)N=*,Thermal decomposition temperature,422.0,C,exp
*=CNc1ccc(cc1)N=*,Thermal decomposition weight loss,7.5,%,exp
*=CNc1ccc(cc1)N=*,Melting temperature,380.0,C,exp
*=CNc1ccc(cc1)c1ccc(cc1)N=*,Thermal decomposition temperature,350.0,C,exp
*=CNc1ccc(cc1)c1ccc(cc1)N=*,Thermal decomposition weight loss,7.5,%,exp
*=CNc1ccc(cc1)c1ccc(cc1)N=*,Melting temperature,380.0,C,exp
*=CNc1cccc(c1)N=*,Thermal decomposition temperature,334.0,C,exp
*=CNc1cccc(c1)N=*,Thermal decomposition weight loss,7.5,%,exp
*=CNc1cccc(c1)N=*,Melting temperature,255.0,C,exp
*=CNc1cccc2c1cccc2N=*,Thermal decomposition temperature,361.0,C,exp
